
$33GGA,183131.00,4433.9466641,N,12316.4345962,W,2,09,0.9,51.937,M,,,0.24,0375*12

$11GGA,183131.00,4433.9456146,N,12316.4346342,W,2,09,0.9,50.789,M,,,1.34,0375*10

$22GGA,183131.00,4433.9461614,N,12316.4347596,W,2,08,0.9,50.525,M,,,0.12,0375*1A

$33GGA,183132.00,4433.9466722,N,12316.4345946,W,2,09,0.9,51.942,M,,,0.05,0375*12

$11GGA,183242.00,4433.9458991,N,12316.4350257,W,4,09,0.9,50.015,M,,,0.35,0375*1D

$22GGA,183246.00,4433.9461804,N,12316.4349336,W,4,08,0.9,49.949,M,,,1.32,0375*1F

$33GGA,183246.00,4433.9463229,N,12316.4342600,W,2,09,0.9,51.728,M,,,1.06,0375*13

$11GGA,183243.00,4433.9458998,N,12316.4350250,W,4,09,0.9,50.019,M,,,0.05,0375*1D

$22GGA,183247.00,4433.9461776,N,12316.4349330,W,4,08,0.9,49.946,M,,,0.26,0375*19

$33GGA,183247.00,4433.9463212,N,12316.4342613,W,2,09,0.9,51.704,M,,,0.28,0375*1B

$11GGA,183244.00,4433.9459023,N,12316.4350243,W,4,09,0.9,50.013,M,,,0.43,0375*18

$22GGA,183248.00,4433.9461763,N,12316.4349298,W,4,08,0.9,49.956,M,,,1.26,0375*11

$33GGA,183248.00,4433.9463191,N,12316.4342606,W,2,09,0.9,51.703,M,,,0.26,0375*11

$11GGA,183245.00,4433.9459037,N,12316.4350215,W,4,09,0.9,50.016,M,,,1.43,0375*1B

$22GGA,183249.00,4433.9461751,N,12316.4349301,W,4,08,0.9,49.958,M,,,0.36,0375*1E

$33GGA,183249.00,4433.9463131,N,12316.4342548,W,2,09,0.9,51.712,M,,,0.04,0375*13

$11GGA,183246.00,4433.9459029,N,12316.4350222,W,4,09,0.9,50.018,M,,,0.39,0375*11

$22GGA,183250.00,4433.9461794,N,12316.4349361,W,4,08,0.9,49.950,M,,,1.36,0375*10

$33GGA,183250.00,4433.9463106,N,12316.4342588,W,2,09,0.9,51.696,M,,,0.40,0375*1E

$11GGA,183247.00,4433.9459007,N,12316.4350266,W,4,09,0.9,50.026,M,,,1.39,0375*10

$22GGA,183251.00,4433.9461743,N,12316.4349329,W,4,08,0.9,49.954,M,,,0.34,0375*10

$33GGA,183251.00,4433.9463073,N,12316.4342579,W,2,09,0.9,51.692,M,,,0.02,0375*10

$11GGA,183248.00,4433.9458992,N,12316.4350236,W,4,09,0.9,50.020,M,,,0.31,0375*11

$22GGA,183252.00,4433.9461758,N,12316.4349356,W,4,08,0.9,49.956,M,,,1.34,0375*12

$33GGA,183252.00,4433.9463004,N,12316.4342498,W,2,09,0.9,51.716,M,,,0.39,0375*18

